  (4387) Tanaka              4829 T-2    1973 09 19  Palomar            18142 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4388) Jürgenstock         1964 VE     1964 11 03  Brooklyn           36126 Indiana University
  (4389) Durbin              1976 GL3    1976 04 01  Nauchnyj           23351 Chernykh, N. S.
  (4390) Madreteresa         1976 GO8    1976 04 05  El Leoncito        31609 Felix Aguilar Observatory
  (4391) Balodis             1977 QW2    1977 08 21  Nauchnyj           20837 Chernykh, N. S.
  (4392) Agita               1978 RX5    1978 09 13  Nauchnyj           20837 Chernykh, N. S.
  (4393) Dawe                1978 VP8    1978 11 07  Palomar            17031 Helin, E. F., Bus, S. J.
  (4394) Fritzheide          1981 EB19   1981 03 02  Siding Spring      41381 Bus, S. J.
  (4395) Danbritt            1981 EH41   1981 03 02  Siding Spring      41381 Bus, S. J.
  (4396) Gressmann           1981 JH     1981 05 03  Anderson Mesa      16446 Bowell, E.
  (4397) Jalopez             1981 JS1    1981 05 09  El Leoncito        31023 Felix Aguilar Observatory
  (4398) Chiara              1984 HC2    1984 04 23  La Silla           23540 Ferreri, W.
  (4399) Ashizuri            1984 UA     1984 10 21  Geisei             16595 Seki, T.
  (4400) Bagryana            1985 QH4    1985 08 24  Smolyan            19696 Bulgarian National Observatory
  (4401) Aditi               1985 TB     1985 10 14  Palomar            17656 Shoemaker, C. S.
  (4402) Tsunemori           1987 DP     1987 02 25  Ojima              31023 Niijima, T., Urata, T.
  (4403) Kuniharu            1987 EA     1987 03 02  Gekko              18307 Oshima, Y.
  (4404) Enirac              1987 GG     1987 04 02  Palomar            16595 Maury, A.
  (4405) Otava               1987 QD1    1987 08 21  Kleť               34620 Mrkos, A.
  (4406) Mahler              1987 YD1    1987 12 22  Tautenburg         16446 Börngen, F.
  (4407) Taihaku             1988 TF1    1988 10 13  Ayashi             19697 Koishikawa, M.
  (4408) Zlatá Koruna        1988 TH2    1988 10 04  Kleť               29670 Mrkos, A.
  (4409) Kissling            1989 MD     1989 06 30  Lake Tekapo        40701 Gilmore, A. C., Kilmartin, P. M.
  (4410) Kamuimintara        1989 YA     1989 12 17  Kushiro            22829 Ueda, S., Kaneda, H.
  (4411) Kochibunkyo         1990 AF     1990 01 03  Geisei             25443 Seki, T.
  (4412) Chephren            2535 P-L    1960 09 26  Palomar            18142 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4413) Mycerinos           4020 P-L    1960 09 24  Palomar            18142 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4414) Sesostris           4153 P-L    1960 09 24  Palomar            18142 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4415) Echnaton            4237 P-L    1960 09 24  Palomar            18142 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4416) Ramses              4530 P-L    1960 09 24  Palomar            18142 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4417) Lecar               1931 GC     1931 04 08  Heidelberg         22502 Reinmuth, K.
  (4418) Fredfranklin        1931 TR1    1931 10 09  Heidelberg         22502 Reinmuth, K.
  (4419) Allancook           1932 HD     1932 04 24  Heidelberg         22502 Reinmuth, K.
  (4420) Alandreev           1936 PB     1936 08 15  Simeïs             41027 Neujmin, G. N.
  (4421) Kayor               1942 AC     1942 01 14  Heidelberg         21131 Reinmuth, K.
  (4422) Jarre               1942 UA     1942 10 17  Algiers            17031 Boyer, L.
  (4423) Golden              1949 GH     1949 04 04  Brooklyn           36944 Indiana University
  (4424) Arkhipova           1967 DB     1967 02 16  Nauchnyj           24916 Smirnova, T. M.
  (4425) Bilk                1967 UQ     1967 10 30  Bergedorf          60297 Kohoutek, L.
  (4426) Roerich             1969 TB6    1969 10 15  Nauchnyj           22502 Chernykh, L. I.
  (4427) Burnashev           1971 QP1    1971 08 30  Nauchnyj           30475 Smirnova, T. M.
  (4428) Khotinok            1977 SN     1977 09 18  Nauchnyj           22502 Chernykh, N. S.
  (4429) Chinmoy             1978 RJ2    1978 09 12  Nauchnyj           23351 Chernykh, N. S.
  (4430) Govorukhin          1978 SX6    1978 09 26  Nauchnyj           24122 Zhuravleva, L. V.
  (4431) Holeungholee        1978 WU14   1978 11 28  Nanking            41027 Purple Mountain Observatory
  (4432) McGraw-Hill         1981 ER22   1981 03 02  Siding Spring      19697 Bus, S. J.
  (4433) Goldstone           1981 QP     1981 08 30  Anderson Mesa      16447 Bowell, E.
  (4434) Nikulin             1981 RD5    1981 09 08  Nauchnyj           24122 Zhuravleva, L. V.
  (4435) Holt                1983 AG2    1983 01 13  Palomar            17656 Shoemaker, C. S.
  (4436) Ortizmoreno         1983 EX     1983 03 09  Anderson Mesa      79416 Barr, E.
  (4437) Yaroshenko          1983 GA2    1983 04 10  Nauchnyj           18458 Chernykh, L. I.
  (4438) Sykes               1983 WR     1983 11 29  Anderson Mesa      18458 Bowell, E.
  (4439) Muroto              1984 VA     1984 11 02  Geisei             25443 Seki, T.
  (4440) Tchantchès          1984 YV     1984 12 23  Haute Provence     33385 Dossin, F.
  (4441) Toshie              1985 BB     1985 01 26  Geisei             17657 Seki, T.
  (4442) Garcia              1985 RB1    1985 09 14  Kitt Peak          25976 Spacewatch
  (4443) Paulet              1985 RD4    1985 09 10  La Silla           80326 Debehogne, H.
  (4444) Escher              1985 SA     1985 09 16  La Silla           56611 Norgaard-Nielsen, H. U., Hansen, L., Christensen, P. R.
  (4445) Jimstratton         1985 TC     1985 10 15  Toyota             55719 Suzuki, K., Urata, T.
  (4446) Carolyn             1985 TT     1985 10 15  Anderson Mesa      18458 Bowell, E.
  (4447) Kirov               1985 VE1    1985 11 07  Anderson Mesa      17979 Bowell, E.
  (4448) Phildavis           1986 EO     1986 03 05  Palomar            17657 Shoemaker, C. S.
  (4449) Sobinov             1987 RX3    1987 09 03  Nauchnyj           18459 Chernykh, L. I.
  (4450) Pan                 1987 SY     1987 09 25  Palomar            17657 Shoemaker, C. S., Shoemaker, E. M.
  (4451) Grieve              1988 JJ     1988 05 09  Palomar            17657 Shoemaker, C. S.
  (4452) Ullacharles         1988 RN     1988 09 07  Brorfelde          39649 Jensen, P.
  (4453) Bornholm            1988 VC     1988 11 03  Brorfelde          39649 Jensen, P.
  (4454) Kumiko              1988 VW     1988 11 02  Kushiro            19337 Ueda, S., Kaneda, H.
  (4455) Ruriko              1988 XA     1988 12 02  Kushiro            19337 Ueda, S., Kaneda, H.
  (4456) Mawson              1989 OG     1989 07 27  Siding Spring      17979 McNaught, R. H.
  (4457) van Gogh            1989 RU     1989 09 03  Haute Provence     16595 Elst, E. W.
  (4458) Oizumi              1990 BY     1990 01 21  Yatsugatake        17657 Kushida, Y., Muramatsu, O.
  (4459) Nusamaibashi        1990 BP2    1990 01 30  Kushiro            16885 Matsuyama, M., Watanabe, K.
  (4460) Bihoro              1990 DS     1990 02 28  Kitami             16595 Endate, K., Watanabe, K.
  (4461) Sayama              1990 EL     1990 03 05  Dynic              17031 Sugie, A.
  (4462) Vaughan             1952 HJ2    1952 04 24  Fort Davis         20521 McDonald Observatory
  (4463) Marschwarzschild    1954 UO2    1954 10 28  Brooklyn           41934 Indiana University
  (4464) Vulcano             1966 TE     1966 10 11  Nauchnyj           26762 Chernykh, N. S.
  (4465) Rodita              1969 TD5    1969 10 14  Nauchnyj           28089 Burnasheva, B. A.
  (4466) Abai                1971 SX1    1971 09 23  Nauchnyj           23352 Crimean Astrophysical Observatory
  (4467) Kaidanovskij        1975 VN2    1975 11 02  Nauchnyj           30475 Smirnova, T. M.
  (4468) Pogrebetskij        1976 SZ3    1976 09 24  Nauchnyj           23352 Chernykh, N. S.
  (4469) Utting              1978 PS4    1978 08 01  Bickley            22829 Perth Observatory
  (4470) Sergeev-Censkij     1978 QP1    1978 08 31  Nauchnyj           23352 Chernykh, N. S.
  (4471) Graculus            1978 VB     1978 11 08  Zimmerwald         34340 Wild, P.
  (4472) Navashin            1980 TY14   1980 10 15  Nauchnyj           23352 Chernykh, N. S.
  (4473) Sears               1981 DE2    1981 02 28  Siding Spring      41381 Bus, S. J.
  (4474) Proust              1981 QZ2    1981 08 24  La Silla           21131 Debehogne, H.
  (4475) Voitkevich          1982 UQ5    1982 10 20  Nauchnyj           22247 Karachkina, L. G.
  (4476) Bernstein           1983 DE     1983 02 19  Anderson Mesa      17466 Bowell, E.
  (4477) Kelley              1983 SB     1983 09 28  Smolyan            89075 Bulgarian National Observatory
  (4478) Blanco              1984 HG1    1984 04 23  La Silla           17224 Ferreri, W., Zappala, V.
  (4479) Charlieparker       1985 CP1    1985 02 10  La Silla           55719 Debehogne, H.
  (4480) Nikitibotania       1985 QM4    1985 08 24  Nauchnyj           23352 Chernykh, N. S.
  (4481) Herbelin            1985 RR     1985 09 14  Anderson Mesa      28089 Bowell, E.
  (4482) Frèrebasile         1986 RB     1986 09 01  Palomar            17224 Maury, A.
  (4483) Petöfi              1986 RC2    1986 09 09  Nauchnyj           22247 Karachkina, L. G.
  (4484) Sif                 1987 DD     1987 02 25  Brorfelde          22502 Jensen, P.
  (4485) Radonezhskij        1987 QQ11   1987 08 27  Nauchnyj           22502 Chernykh, L. I.
  (4486) Mithra              1987 SB     1987 09 22  Smolyan            16885 Elst, E. W., Shkodrov, V. G.
  (4487) Pocahontas          1987 UA     1987 10 17  Palomar            17657 Shoemaker, C. S.
  (4488) Tokitada            1987 UK     1987 10 21  Toyota             19697 Suzuki, K., Urata, T.
  (4489)                     1988 AK     1988 01 15  Anderson Mesa            Bowell, E.
  (4490) Bambery             1988 ND     1988 07 14  Palomar            17224 Helin, E. F., Roman, B.
  (4491) Otaru               1988 RP     1988 09 07  Kitami             16886 Endate, K., Watanabe, K.
  (4492) Debussy             1988 SH     1988 09 17  Haute Provence     17031 Elst, E. W.
  (4493) Naitomitsu          1988 TG1    1988 10 14  Chiyoda            63639 Kojima, T.
  (4494) Marimo              1988 TK1    1988 10 13  Kushiro            20521 Ueda, S., Kaneda, H.
  (4495) Dassanowsky         1988 VS     1988 11 06  Yorii              90845 Arai, M., Mori, H.
  (4496) Kamimachi           1988 XM1    1988 12 09  Geisei             19337 Seki, T.
  (4497) Taguchi             1989 AE1    1989 01 04  Kitami             16886 Endate, K., Watanabe, K.
  (4498) Shinkoyama          1989 AG1    1989 01 05  Geisei             17980 Seki, T.
  (4499) Davidallen          1989 AO3    1989 01 04  Siding Spring      17980 McNaught, R. H.
  (4500) Pascal              1989 CL     1989 02 03  Kushiro            19337 Ueda, S., Kaneda, H.
  (4501) Eurypylos           1989 CJ3    1989 02 04  La Silla           17031 Elst, E. W.
  (4502) Elizabethann        1989 KG     1989 05 29  Palomar            18459 Holt, H. E.
  (4503) Cleobulus           1989 WM     1989 11 28  Palomar            17467 Shoemaker, C. S.
  (4504) Jenkinson           1989 YO     1989 12 21  Siding Spring      29143 McNaught, R. H.
  (4505) Okamura             1990 DV1    1990 02 20  Geisei             27126 Seki, T.
  (4506) Hendrie             1990 FJ     1990 03 24  Stakenbridge       17225 Manning, B. G. W.
  (4507) Petercollins        1990 FV     1990 03 19  Fujieda            89832 Shiozawa, H., Kizawa, M.
  (4508) Takatsuki           1990 FG1    1990 03 27  Kitami             16886 Endate, K., Watanabe, K.
  (4509) Gorbatskij          A917 SG     1917 09 23  Simeïs             40701 Beljavskij, S.
  (4510) Shawna              1930 XK     1930 12 13  Flagstaff          18308 Tombaugh, C. W.
  (4511) Rembrandt           1935 SP1    1935 09 28  Johannesburg       20159 van Gent, H.
  (4512) Sinuhe              1939 BM     1939 01 20  Turku              18459 Vaisala, Y.
  (4513) Louvre              1971 QW1    1971 08 30  Nauchnyj           29143 Smirnova, T. M.
  (4514) Vilen               1972 HX     1972 04 19  Nauchnyj           30475 Smirnova, T. M.
  (4515) Khrennikov          1973 SD6    1973 09 28  Nauchnyj           34340 Chernykh, N. S.
  (4516) Pugovkin            1973 SN6    1973 09 28  Nauchnyj           30095 Chernykh, N. S.
  (4517) Ralpharvey          1975 SV     1975 09 30  Palomar            41381 Bus, S. J.
  (4518) Raikin              1976 GP3    1976 04 01  Nauchnyj           23352 Chernykh, N. S.
  (4519) Voronezh            1976 YO4    1976 12 18  Nauchnyj           23352 Chernykh, N. S.
  (4520) Dovzhenko           1977 QJ3    1977 08 22  Nauchnyj           23352 Chernykh, N. S.
  (4521) Akimov              1979 FU2    1979 03 29  Nauchnyj           23352 Chernykh, N. S.
  (4522) Britastra           1980 BM     1980 01 22  Anderson Mesa      17225 Bowell, E.
  (4523) MIT                 1981 DM1    1981 02 28  Siding Spring      40701 Bus, S. J.
  (4524) Barklajdetolli      1981 RV4    1981 09 08  Nauchnyj           34620 Zhuravleva, L. V.
  (4525) Johnbauer           1982 JB3    1982 05 15  Palomar            56611 Helin, E. F., Shoemaker, E. M., Wilder, P. D.
  (4526) Konko               1982 KN1    1982 05 22  Kiso               17980 Kosai, H., Hurukawa, K.
  (4527) Schoenberg          1982 OK     1982 07 24  Anderson Mesa      16886 Bowell, E.
  (4528) Berg                1983 PP     1983 08 13  Anderson Mesa      16886 Bowell, E.
  (4529) Webern              1984 ED     1984 03 01  Anderson Mesa      16886 Bowell, E.
  (4530) Smoluchowski        1984 EP     1984 03 01  Anderson Mesa      17980 Bowell, E.
  (4531) Asaro               1985 FC     1985 03 20  Palomar            17657 Shoemaker, C. S.
  (4532) Copland             1985 GM1    1985 04 15  Anderson Mesa      18142 Bowell, E.
  (4533) Orth                1986 EL     1986 03 07  Palomar            17658 Shoemaker, C. S.
  (4534) Rimskij-Korsakov    1986 PV4    1986 08 06  Nauchnyj           23352 Chernykh, N. S.
  (4535) Adamcarolla         1986 QV2    1986 08 28  La Silla           56611 Debehogne, H.
  (4536) Drewpinsky          1987 DA6    1987 02 22  La Silla           56611 Debehogne, H.
  (4537) Valgrirasp          1987 RR3    1987 09 02  Nauchnyj           22502 Chernykh, L. I.
  (4538) Vishyanand          1988 TP     1988 10 10  Toyota             90377 Suzuki, K.
  (4539) Miyagino            1988 VU1    1988 11 08  Ayashi             19697 Koishikawa, M.
  (4540) Oriani              1988 VY1    1988 11 06  Bologna            17981 Osservatorio San Vittore
  (4541) Mizuno              1989 AF     1989 01 01  Toyota             26762 Suzuki, K., Furuta, T.
  (4542) Mossotti            1989 BO     1989 01 30  Bologna            17981 Osservatorio San Vittore
  (4543) Phoinix             1989 CQ1    1989 02 02  Palomar            18143 Shoemaker, C. S.
  (4544) Xanthus             1989 FB     1989 03 31  Palomar            18459 Holt, H. E., Thomas, N. G.
  (4545) Primolevi           1989 SB11   1989 09 28  La Silla           76675 Debehogne, H.
  (4546) Franck              1990 EW2    1990 03 02  La Silla           17467 Elst, E. W.
  (4547) Massachusetts       1990 KP     1990 05 16  Sapporo            19337 Endate, K., Watanabe, K.
  (4548) Wielen              2538 P-L    1960 09 24  Palomar            18143 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4549) Burkhardt           1276 T-2    1973 09 29  Palomar            18143 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4550) Royclarke           1977 HH1    1977 04 24  Palomar            41381 Bus, S. J.
  (4551) Cochran             1979 MC     1979 06 28  Anderson Mesa      18459 Bowell, E.
  (4552) Nabelek             1980 JC     1980 05 11  Kleť               26424 Mrkos, A.
  (4553) Doncampbell         1982 RH     1982 09 15  Anderson Mesa      20159 Bowell, E.
  (4554) Fanynka             1986 UT     1986 10 28  Kleť               26424 Mrkos, A.
  (4555) Josefaperez         1987 QL     1987 08 24  Palomar            90377 Singer-Brewster, S.
  (4556) Gumilyov            1987 QW10   1987 08 27  Nauchnyj           20837 Karachkina, L. G.
  (4557) Mika                1987 XD     1987 12 14  Kitami             20160 Yanai, M., Watanabe, K.
  (4558) Janesick            1988 NF     1988 07 12  Palomar            19337 Maury, A., Mueller, J. E.
  (4559) Strauss             1989 AP6    1989 01 11  Tautenburg         17031 Börngen, F.
  (4560) Klyuchevskij        1976 YD2    1976 12 16  Nauchnyj           18459 Chernykh, L. I.
  (4561) Lemeshev            1978 RY5    1978 09 13  Nauchnyj           23352 Chernykh, N. S.
  (4562) Poleungkuk          1979 UD2    1979 10 21  Nanking            50248 Purple Mountain Observatory
  (4563) Kahnia              1980 OG     1980 07 17  Anderson Mesa      19338 Bowell, E.
  (4564) Clayton             1981 ET16   1981 03 06  Siding Spring      41381 Bus, S. J.
  (4565) Grossman            1981 EZ17   1981 03 02  Siding Spring      41381 Bus, S. J.
  (4566) Chaokuangpiu        1981 WM4    1981 11 27  Nanking            32788 Purple Mountain Observatory
  (4567) Bečvář              1982 SO1    1982 09 17  Kleť               21956 Mahrová, M.
  (4568) Menkaure            1983 RY3    1983 09 02  Anderson Mesa      26929 Thomas, N. G.
  (4569) Baerbel             1985 GV1    1985 04 15  Palomar            17658 Shoemaker, C. S.
  (4570) Runcorn             1985 PR     1985 08 14  Anderson Mesa      28089 Bowell, E.
  (4571) Grumiaux            1985 RY3    1985 09 08  La Silla           19338 Debehogne, H.
  (4572) Brage               1986 RF     1986 09 08  Brorfelde          22502 Jensen, P.
  (4573) Piešťany            1986 TP6    1986 10 05  Piwnice            27126 Antal, M.
  (4574) Yoshinaka           1986 YB     1986 12 20  Ojima              19697 Niijima, T., Urata, T.
  (4575) Broman              1987 ME1    1987 06 26  Palomar            17225 Helin, E. F.
  (4576) Yanotoyohiko        1988 CC     1988 02 10  Chiyoda            68445 Kojima, T.
  (4577) Chikako             1988 WG     1988 11 30  Yatsugatake        17658 Kushida, Y., Inoue, M.
  (4578) Kurashiki           1988 XL1    1988 12 07  Geisei             17658 Seki, T.
  (4579) Puccini             1989 AT6    1989 01 11  Tautenburg         17981 Börngen, F.
  (4580) Child               1989 EF     1989 03 04  Palomar            17225 Helin, E. F.
  (4581) Asclepius           1989 FC     1989 03 31  Palomar            18459 Holt, H. E., Thomas, N. G.
  (4582) Hank                1989 FW     1989 03 31  Palomar            18460 Shoemaker, C. S.
  (4583) Lugo                1989 RL4    1989 09 01  Smolyan            55719 Bulgarian National Observatory
  (4584) Akan                1990 FA     1990 03 16  Kushiro            19338 Matsuyama, M., Watanabe, K.
  (4585) Ainonai             1990 KQ     1990 05 16  Kitami             19338 Endate, K., Watanabe, K.
  (4586) Gunvor              6047 P-L    1960 09 24  Palomar            18143 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4587) Rees                3239 T-2    1973 09 30  Palomar            18143 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4588) Wislicenus          1931 EE     1931 03 13  Heidelberg         53173 Wolf, M. F.
  (4589) McDowell            1933 OB     1933 07 24  Heidelberg         22502 Reinmuth, K.
  (4590) Dimashchegolev      1968 OG1    1968 07 25  Cerro El Roble     43042 Plyugin, G. A., Belyaev, Yu. A.
  (4591) Bryantsev           1975 VZ     1975 11 01  Nauchnyj           30475 Smirnova, T. M.
  (4592) Alkissia            1979 SQ11   1979 09 24  Nauchnyj           30095 Chernykh, N. S.
  (4593) Reipurth            1980 FV1    1980 03 16  La Silla           20521 Lagerkvist, C.-I.
  (4594) Dashkova            1980 KR1    1980 05 17  Nauchnyj           22502 Chernykh, L. I.
  (4595) Prinz               1981 EZ2    1981 03 02  Siding Spring      41381 Bus, S. J.
  (4596)                     1981 QB     1981 08 28  Palomar                  Kowal, C. T.
  (4597) Consolmagno         1983 UA1    1983 10 30  Palomar            41381 Bus, S. J.
  (4598) Coradini            1985 PG1    1985 08 15  Anderson Mesa      18460 Bowell, E.
  (4599) Rowan               1985 RZ2    1985 09 05  La Silla           56957 Debehogne, H.
  (4600) Meadows             1985 RE4    1985 09 10  La Silla           56957 Debehogne, H.
  (4601) Ludkewycz           1986 LB     1986 06 03  Palomar            17467 Rudnyk, M.
  (4602) Heudier             1986 UD3    1986 10 28  Caussols           17981 CERGA
  (4603) Bertaud             1986 WM3    1986 11 25  Caussols           17467 CERGA
  (4604) Stekarstrom         1987 SK     1987 09 18  Toyota             65710 Suzuki, K., Urata, T.
  (4605) Nikitin             1987 SV17   1987 09 18  Nauchnyj           23136 Chernykh, L. I.
  (4606) Saheki              1987 UM1    1987 10 27  Geisei             18308 Seki, T.
  (4607) Seilandfarm         1987 WR     1987 11 25  Kitami             20521 Endate, K., Watanabe, K.
  (4608) Wodehouse           1988 BW3    1988 01 19  La Silla           56611 Debehogne, H.
  (4609) Pizarro             1988 CT3    1988 02 13  La Silla           17658 Elst, E. W.
  (4610) Kájov               1989 FO     1989 03 26  Kleť               29670 Mrkos, A.
  (4611) Vulkaneifel         1989 GR6    1989 04 05  La Silla           17467 Geffert, M.
  (4612) Greenstein          1989 JG     1989 05 02  Palomar            27734 Helin, E. F.
  (4613) Mamoru              1990 OM     1990 07 22  Sapporo            21131 Watanabe, K.
  (4614) Masamura            1990 QN     1990 08 21  Kani               19697 Mizuno, Y., Furuta, T.
  (4615) Zinner              A923 RH     1923 09 13  Heidelberg         22502 Reinmuth, K.
  (4616) Batalov             1975 BF     1975 01 17  Nauchnyj           22503 Chernykh, L. I.
  (4617) Zadunaisky          1976 DK     1976 02 22  El Leoncito        41027 Felix Aguilar Observatory
  (4618) Shakhovskoj         1977 RJ3    1977 09 12  Nauchnyj           27126 Chernykh, N. S.
  (4619) Polyakhova          1977 RB7    1977 09 11  Nauchnyj           23352 Chernykh, N. S.
  (4620) Bickley             1978 OK     1978 07 28  Bickley            31609 Perth Observatory
  (4621) Tambov              1979 QE10   1979 08 27  Nauchnyj           23352 Chernykh, N. S.
  (4622) Solovjova           1979 WE2    1979 11 16  Nauchnyj           23136 Chernykh, L. I.
  (4623) Obraztsova          1981 UT15   1981 10 24  Nauchnyj           22503 Chernykh, L. I.
  (4624) Stefani             1982 FV2    1982 03 23  Palomar            17658 Shoemaker, C. S.
  (4625) Shchedrin           1982 UG6    1982 10 20  Nauchnyj           22247 Karachkina, L. G.
  (4626) Plisetskaya         1984 YU1    1984 12 23  Nauchnyj           22247 Karachkina, L. G.
  (4627) Pinomogavero        1985 RT2    1985 09 05  La Silla           89075 Debehogne, H.
  (4628) Laplace             1986 RU4    1986 09 07  Smolyan            18460 Elst, E. W.
  (4629) Walford             1986 TD7    1986 10 07  Palomar            18460 Helin, E. F.
  (4630) Chaonis             1987 WA     1987 11 18  Chions             17658 Baur, J. M.
  (4631) Yabu                1987 WE1    1987 11 22  Kushiro            21131 Ueda, S., Kaneda, H.
  (4632) Udagawa             1987 YB     1987 12 17  Chiyoda            68445 Kojima, T.
  (4633) Marinbica           1988 AJ5    1988 01 14  La Silla           89832 Debehogne, H.
  (4634) Shibuya             1988 BA     1988 01 16  Kobuchizawa        17659 Inoue, M., Muramatsu, O.
  (4635) Rimbaud             1988 BJ1    1988 01 21  Haute Provence     18645 Elst, E. W.
  (4636) Chile               1988 CJ5    1988 02 13  La Silla           19697 Elst, E. W.
  (4637) Odorico             1989 CT     1989 02 08  Chions             17659 Baur, J. M.
  (4638) Estens              1989 EG     1989 03 02  Siding Spring      29143 McNaught, R. H.
  (4639) Minox               1989 EK2    1989 03 05  Geisei             18308 Seki, T.
  (4640) Hara                1989 GA     1989 04 01  Yatsugatake        17659 Kushida, Y., Muramatsu, O.
  (4641) Ayako               1990 QT3    1990 08 30  Kitami             73983 Endate, K., Watanabe, K.
  (4642) Murchie             1990 QG4    1990 08 23  Palomar            35481 Holt, H. E.
  (4643) Cisneros            1990 QD6    1990 08 23  Palomar            35481 Holt, H. E.
  (4644) Oumu                1990 SR3    1990 09 16  Kitami             19338 Takahashi, A., Watanabe, K.
  (4645) Tentaikojo          1990 SP4    1990 09 16  Kitami             20837 Fujii, T., Watanabe, K.
  (4646) Kwee                4009 P-L    1960 09 24  Palomar            20160 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (4647) Syuji               1931 TU1    1931 10 09  Heidelberg         23540 Reinmuth, K.
  (4648) Tirion              1931 UE     1931 10 18  Heidelberg         22503 Reinmuth, K.
  (4649) Sumoto              1936 YD     1936 12 20  Nice               22503 Laugier, M.
  (4650) Mori                1950 TF     1950 10 05  Heidelberg         18308 Reinmuth, K.
  (4651) Wongkwancheng       1957 UK1    1957 10 31  Nanking            32788 Purple Mountain Observatory
  (4652) Iannini             1975 QO     1975 08 30  El Leoncito        33786 Felix Aguilar Observatory
  (4653) Tommaso             1976 GJ2    1976 04 01  Nauchnyj           23352 Chernykh, N. S.
  (4654) Gor'kavyj           1977 RJ6    1977 09 11  Nauchnyj           27127 Chernykh, N. S.
  (4655) Marjoriika          1978 RS     1978 09 01  Nauchnyj           20160 Chernykh, N. S.
  (4656) Huchra              1978 VZ3    1978 11 07  Palomar            72988 Helin, E. F., Bus, S. J.
  (4657) Lopez               1979 SU9    1979 09 22  Nauchnyj           26762 Chernykh, N. S.
  (4658) Gavrilov            1979 SO11   1979 09 24  Nauchnyj           27127 Chernykh, N. S.
  (4659) Roddenberry         1981 EP20   1981 03 02  Siding Spring      19698 Bus, S. J.
  (4660) Nereus              1982 DB     1982 02 28  Palomar            19338 Helin, E. F.
  (4661) Yebes               1982 WM     1982 11 17  Yebes              36944 de Pascual, M.
  (4662) Runk                1984 HL     1984 04 19  Kleť               61763 Mrkos, A.
  (4663) Falta               1984 SM1    1984 09 27  Kleť               61764 Mrkos, A.
  (4664) Hanner              1985 PJ     1985 08 14  Anderson Mesa      18461 Bowell, E.
  (4665) Muinonen            1985 TZ1    1985 10 15  Anderson Mesa      18461 Bowell, E.
  (4666) Dietz               1986 JA1    1986 05 04  Palomar            18461 Shoemaker, C. S.
  (4667) Robbiesh            1986 VC     1986 11 04  Siding Spring      29670 McNaught, R. H.
  (4668) Rayjay              1987 DX5    1987 02 21  La Silla           89832 Debehogne, H.
  (4669) Høder               1987 UF1    1987 10 27  Brorfelde          22503 Jensen, P.
  (4670) Yoshinogawa         1987 YJ     1987 12 19  Geisei             19338 Seki, T.
  (4671) Drtikol             1988 AK1    1988 01 10  Kleť               34340 Mrkos, A.
  (4672) Takuboku            1988 HB     1988 04 17  Kushiro            21131 Ueda, S., Kaneda, H.
  (4673) Bortle              1988 LF     1988 06 08  Palomar            17659 Shoemaker, C. S.
  (4674) Pauling             1989 JC     1989 05 02  Palomar            17981 Helin, E. F.
  (4675) Ohboke              1990 SD     1990 09 19  Geisei             19338 Seki, T.
  (4676) Uedaseiji           1990 SD4    1990 09 16  Kitami             22503 Fujii, T., Watanabe, K.
  (4677) Hiroshi             1990 SQ4    1990 09 26  Kitami             22503 Takahashi, A., Watanabe, K.
  (4678) Ninian              1990 SS4    1990 09 24  Siding Spring      17982 McNaught, R. H.
  (4679) Sybil               1990 TR4    1990 10 09  Siding Spring      17982 McNaught, R. H.
  (4680) Lohrmann            1937 QC     1937 08 31  Bergedorf          18461 Sandig, H.-U.
  (4681) Ermak               1969 TC2    1969 10 08  Nauchnyj           23136 Chernykh, L. I.
  (4682) Bykov               1973 SO4    1973 09 27  Nauchnyj           23137 Chernykh, L. I.
  (4683) Veratar             1976 GJ1    1976 04 01  Nauchnyj           30095 Chernykh, N. S.
  (4684) Bendjoya            1978 GJ     1978 04 10  La Silla           23137 Debehogne, H.
  (4685) Karetnikov          1978 SP6    1978 09 27  Nauchnyj           27127 Chernykh, N. S.
  (4686) Maisica             1979 SX2    1979 09 22  Nauchnyj           22503 Chernykh, N. S.
  (4687) Brunsandrej         1979 SJ11   1979 09 24  Nauchnyj           26762 Chernykh, N. S.
  (4688)                     1980 WF     1980 11 29  Palomar                  Kowal, C. T.
  (4689) Donn                1980 YB     1980 12 30  Anderson Mesa      18461 Bowell, E.
  (4690) Strasbourg          1983 AJ     1983 01 09  Anderson Mesa      27127 Skiff, B. A.
  (4691) Toyen               1983 TU     1983 10 07  Kleť               34340 Mrkos, A.
